product_id,price,stock,Field Name
36873,429.2,483,36873
36874,227.11,726,36874
36875,914.2,258,36875
36876,683.17,792,36876
36877,966.23,328,36877
36878,521.64,919,36878
36879,854.95,139,36879
36880,149.75,443,36880
36881,329.1,603,36881
36882,521.3,985,36882
36883,740.49,80,36883
36884,619.88,603,36884
36885,226.64,322,36885
36886,42.52,617,36886
36887,857.92,526,36887
36888,203.1,343,36888
36889,919.56,323,36889
36890,548.76,951,36890
36891,77.27,147,36891
36892,252.8,481,36892
36893,412.7,503,36893
36894,573.03,714,36894
36895,540.5,223,36895
36896,674.87,582,36896
36897,474.41,874,36897
36898,537.88,25,36898
36899,354.82,248,36899
36900,197.42,577,36900
36901,583.23,379,36901
36902,526.32,483,36902
36903,600.34,703,36903
36904,946.44,5,36904
36905,570.67,814,36905
36906,429.58,237,36906
36907,946.4,932,36907
36908,820.16,681,36908
36909,495.51,732,36909
36910,481.2,973,36910
36911,93.33,794,36911
36912,643.1,455,36912
36913,489.57,255,36913
36914,178.98,440,36914
36915,146.22,715,36915
36916,328.48,826,36916
36917,866.44,728,36917
36918,756.66,231,36918
36919,7.65,682,36919
36920,204.96,130,36920
36921,747.23,618,36921
36922,232.67,976,36922
36923,34.22,244,36923
36924,217.23,600,36924
36925,338.99,37,36925
36926,848.02,343,36926
36927,652.59,868,36927
36928,374.53,77,36928
36929,545.5,969,36929
36930,704.88,898,36930
36931,316.65,37,36931
36932,30.91,640,36932
36933,81.74,649,36933
36934,425.73,635,36934
36935,585.32,93,36935
36936,189.82,433,36936
36937,48.66,915,36937
36938,117.08,265,36938
36939,474.39,928,36939
36940,824.72,63,36940
36941,755.6,700,36941
36942,136.26,229,36942
36943,493.87,709,36943
36944,830.13,744,36944
36945,708.88,305,36945
36946,390.74,889,36946
36947,110.79,459,36947
36948,349.6,35,36948
36949,222.03,990,36949
36950,942.52,327,36950
36951,187.68,113,36951
36952,491.32,350,36952
36953,492.35,360,36953
36954,470.01,713,36954
36955,291.13,551,36955
36956,412.49,693,36956
36957,525.62,587,36957
36958,418.64,231,36958
36959,590.42,102,36959
36960,62.76,26,36960
36961,27.17,47,36961
36962,118.08,576,36962
36963,936.05,609,36963
36964,78.98,947,36964
36965,912.05,235,36965
36966,248.31,920,36966
36967,501.64,980,36967
36968,237.28,551,36968
36969,46.73,320,36969
36970,521.38,88,36970
36971,772.63,909,36971
36972,744.69,41,36972
36973,760.24,786,36973
36974,955.93,421,36974
36975,727.8,405,36975
36976,711.43,210,36976
36977,575.95,328,36977
36978,619.02,324,36978
36979,937.28,658,36979
36980,731.25,108,36980
36981,480.64,760,36981
36982,769.37,930,36982
36983,236.24,738,36983
36984,962.47,916,36984
36985,764.27,1000,36985
36986,560.29,360,36986
36987,509.45,127,36987
36988,740.7,456,36988
36989,665.05,353,36989
36990,976.78,238,36990
36991,199.59,452,36991
36992,489.82,824,36992
36993,36.81,845,36993
36994,184.02,300,36994
36995,391.98,372,36995
36996,232.9,550,36996
36997,676.69,642,36997
36998,565.22,865,36998
36999,391.72,397,36999
37000,773.56,798,37000
37001,222.68,40,37001
37002,529.6,215,37002
37003,621.78,904,37003
37004,929.61,333,37004
37005,560.42,787,37005
37006,608.14,745,37006
37007,335.05,693,37007
37008,826.22,273,37008
37009,715.29,125,37009
37010,866.2,323,37010
37011,799.56,220,37011
37012,490.5,531,37012
37013,712.43,481,37013
37014,613.74,44,37014
37015,772.23,962,37015
37016,628.62,54,37016
37017,223.89,172,37017
37018,249.91,27,37018
37019,697.6,769,37019
37020,725.59,387,37020
37021,880,960,37021
37022,213.02,180,37022
37023,481.55,806,37023
37024,366.42,447,37024
37025,874.81,848,37025
37026,91.23,798,37026
37027,773.15,571,37027
37028,58.09,135,37028
37029,844.71,761,37029
37030,738.18,270,37030
37031,93.57,689,37031
37032,219.73,879,37032
37033,145.34,977,37033
37034,636.1,27,37034
37035,564,733,37035
37036,813.29,825,37036
37037,277.17,429,37037
37038,556.1,558,37038
37039,511.81,597,37039
37040,287.3,793,37040
37041,131.84,709,37041
37042,705.57,612,37042
37043,549.14,650,37043
37044,945.25,502,37044
37045,405.69,142,37045
37046,84.4,945,37046
37047,794.94,175,37047
37048,242.42,834,37048
37049,725.23,159,37049
37050,523.84,529,37050
37051,169.56,383,37051
37052,705.16,826,37052
37053,654.41,100,37053
37054,152.54,557,37054
37055,421.13,510,37055
37056,172.89,234,37056
37057,808.81,138,37057
37058,632.79,385,37058
37059,819.43,845,37059
37060,311.87,747,37060
37061,909.27,354,37061
37062,613.02,578,37062
37063,54.57,936,37063
37064,192,621,37064
37065,404.01,948,37065
37066,419.24,868,37066
37067,488.94,10,37067
37068,593.59,385,37068
37069,427.49,3,37069
37070,980.21,546,37070
37071,513.46,824,37071
37072,252.83,280,37072
37073,262.82,691,37073
37074,453.5,702,37074
37075,104.94,784,37075
37076,869.71,68,37076
37077,831.42,786,37077
37078,699.09,771,37078
37079,17.51,365,37079
37080,453.31,553,37080
37081,198.66,813,37081
37082,665.95,688,37082
37083,725.91,681,37083
37084,290.27,405,37084
37085,284.52,777,37085
37086,302.71,768,37086
37087,668.3,340,37087
37088,969.21,741,37088
37089,804.26,692,37089
37090,370.5,387,37090
37091,882.3,799,37091
37092,431.07,209,37092
37093,306.25,718,37093
37094,139.23,947,37094
37095,524.28,88,37095
37096,668.52,625,37096
37097,853.9,958,37097
37098,250.59,830,37098
37099,474.29,989,37099
37100,959.38,792,37100
37101,231.23,57,37101
37102,142.55,372,37102
37103,256.02,607,37103
37104,759.49,266,37104
37105,494.77,75,37105
37106,943.82,682,37106
37107,764.95,113,37107
37108,782.76,191,37108
37109,207.3,671,37109
37110,814.56,600,37110
37111,416.29,74,37111
37112,448.04,904,37112
37113,758.95,284,37113
37114,832.03,972,37114
37115,338.23,686,37115
37116,576.84,125,37116
37117,474.79,718,37117
37118,468.01,965,37118
37119,307.04,727,37119
37120,27.37,1,37120
37121,147.97,321,37121
37122,517.92,672,37122
37123,715.09,299,37123
37124,536.06,929,37124
37125,603.8,451,37125
37126,671.32,465,37126
37127,343.38,830,37127
37128,247.37,882,37128
37129,900.82,613,37129
37130,370.52,436,37130
37131,675.22,740,37131
37132,929.79,957,37132
37133,485.4,320,37133
37134,178.94,21,37134
37135,477.91,744,37135
37136,109.8,221,37136
37137,493.82,238,37137
37138,658.92,544,37138
37139,774.84,195,37139
37140,721.76,776,37140
37141,718.13,974,37141
37142,663.14,909,37142
37143,535.07,918,37143
37144,149.66,97,37144
37145,588.62,96,37145
37146,285.94,926,37146
37147,858.72,836,37147
37148,525.06,854,37148
37149,345.3,151,37149
37150,46.47,696,37150
37151,895.07,787,37151
37152,622.51,940,37152
37153,556.24,804,37153
37154,349.42,339,37154
37155,550.91,482,37155
37156,377.27,873,37156
37157,772.52,482,37157
37158,602.06,205,37158
37159,710.97,258,37159
37160,314.06,290,37160
37161,152.49,333,37161
37162,274.15,842,37162
37163,928.05,378,37163
37164,288.27,842,37164
37165,11.44,574,37165
37166,992.26,323,37166
37167,710.68,227,37167
37168,184,884,37168
37169,179.48,671,37169
37170,35.58,661,37170
37171,760.9,483,37171
37172,733.48,881,37172
37173,604.59,369,37173
37174,463.5,639,37174
37175,949.62,6,37175
37176,218.75,9,37176
37177,981.02,268,37177
37178,243.78,475,37178
37179,688.38,421,37179
37180,40.38,398,37180
37181,746.13,766,37181
37182,778.83,625,37182
37183,444.51,912,37183
37184,638.06,80,37184
37185,873.83,13,37185
37186,59.11,521,37186
37187,742.19,848,37187
37188,231.22,593,37188
37189,477.04,904,37189
37190,315.47,212,37190
37191,256.4,22,37191
37192,318.81,520,37192
37193,496.6,46,37193
37194,971.52,149,37194
37195,590.02,505,37195
37196,235.94,973,37196
37197,411.39,842,37197
37198,232.08,222,37198
37199,822.41,741,37199
37200,582.44,128,37200
37201,326.41,118,37201
37202,631.69,461,37202
37203,41.11,368,37203
37204,431.27,572,37204
37205,637.4,192,37205
37206,66.36,905,37206
37207,322.84,67,37207
37208,569.8,550,37208
37209,926.01,903,37209
37210,334.58,476,37210
37211,181.98,182,37211
37212,17.84,709,37212
37213,593.5,978,37213
37214,192.34,827,37214
37215,966.45,623,37215
37216,485.74,808,37216
37217,791.16,229,37217
37218,835.07,659,37218
37219,375.81,602,37219
37220,367.32,32,37220
37221,377.69,273,37221
37222,943.1,371,37222
37223,887.36,375,37223
37224,112.64,144,37224
37225,872.51,196,37225
37226,843.29,939,37226
37227,891.48,651,37227
37228,113.64,139,37228
37229,616.14,232,37229
37230,41.39,812,37230
37231,30.98,797,37231
37232,73.54,750,37232
37233,749.73,201,37233
37234,784.63,397,37234
37235,56.31,633,37235
37236,712.09,980,37236
37237,731.69,38,37237
37238,414.16,21,37238
37239,972.65,268,37239
37240,563.76,464,37240
37241,111.71,514,37241
37242,118,688,37242
37243,464.1,983,37243
37244,247.82,492,37244
37245,954.56,224,37245
37246,359.87,46,37246
37247,552.68,58,37247
37248,930.91,846,37248
37249,564.19,313,37249
37250,151.16,189,37250
37251,728.47,91,37251
37252,400.77,707,37252
37253,371.76,273,37253
37254,437.58,342,37254
37255,763.56,726,37255
37256,77.65,764,37256
37257,546.56,717,37257
37258,811.87,956,37258
37259,428.7,661,37259
37260,47.95,615,37260
37261,845.97,626,37261
37262,549.55,725,37262
37263,472.71,228,37263
37264,957.4,632,37264
37265,238.12,206,37265
37266,944.72,258,37266
37267,326.15,264,37267
37268,322.41,304,37268
37269,61.59,868,37269
37270,746.8,153,37270
37271,75.65,83,37271
37272,65.34,859,37272
37273,639.91,119,37273
37274,201.1,180,37274
37275,320.84,861,37275
37276,779.28,648,37276
37277,843.11,967,37277
37278,426.16,26,37278
37279,186.89,514,37279
37280,667.17,992,37280
37281,253.21,510,37281
37282,246.25,632,37282
37283,990.27,470,37283
37284,143.93,118,37284
37285,407.72,974,37285
37286,166.43,520,37286
37287,925.28,720,37287
37288,681.91,132,37288
37289,6.91,518,37289
37290,265.27,791,37290
37291,394.59,459,37291
37292,195.09,691,37292
37293,417.85,397,37293
37294,847.27,787,37294
37295,87.5,258,37295
37296,359.28,417,37296
37297,652.12,968,37297
37298,754,993,37298
37299,771.66,804,37299
37300,85.23,884,37300
37301,941.41,966,37301
37302,881.82,506,37302
37303,395.94,846,37303
37304,433.65,546,37304
37305,157.23,77,37305
37306,262.27,608,37306
37307,705.27,571,37307
37308,905.93,667,37308
37309,998.52,882,37309
37310,738.68,719,37310
37311,373.38,113,37311
37312,147.62,657,37312
37313,544.1,782,37313
37314,161.29,674,37314
37315,422.61,763,37315
37316,918.58,292,37316
37317,115.96,500,37317
37318,574.51,313,37318
37319,728.5,35,37319
37320,264.64,986,37320
37321,656.7,697,37321
37322,473.35,383,37322
37323,121.54,382,37323
37324,537.78,213,37324
37325,527.95,926,37325
37326,271.63,660,37326
37327,558.62,318,37327
37328,6.8,815,37328
37329,454.01,644,37329
37330,768.15,109,37330
37331,925.47,218,37331
37332,938.74,342,37332
37333,341.99,164,37333
37334,908.79,162,37334
37335,580.69,586,37335
37336,713.64,498,37336
37337,257.92,11,37337
37338,839.09,188,37338
37339,532.06,259,37339
37340,821.53,129,37340
37341,228.52,293,37341
37342,303.53,805,37342
37343,328.92,559,37343
37344,816.85,394,37344
37345,635.56,826,37345
37346,457.75,176,37346
37347,865.88,504,37347
37348,874.29,17,37348
37349,290.34,175,37349
37350,634.68,826,37350
37351,375.8,32,37351
37352,166.76,976,37352
37353,913.79,535,37353
37354,963.08,769,37354
37355,214.4,162,37355
37356,513.39,681,37356
37357,273.94,989,37357
37358,572.8,820,37358
37359,798.5,794,37359
37360,747.18,140,37360
37361,327.45,338,37361
37362,539.72,329,37362
37363,108.07,511,37363
37364,860.83,826,37364
37365,107.35,607,37365
37366,491.5,833,37366
37367,20.63,968,37367
37368,981.11,349,37368
37369,391.11,520,37369
37370,200.24,726,37370
37371,798.66,679,37371
37372,654.91,344,37372
37373,183.53,817,37373
37374,537.13,812,37374
37375,601.67,950,37375
37376,725.16,422,37376
37377,561.28,381,37377
37378,598.23,682,37378
37379,816.88,117,37379
37380,901.5,110,37380
37381,999.77,461,37381
37382,262.49,179,37382
37383,171.79,274,37383
37384,899.55,497,37384
37385,585.17,698,37385
37386,379.29,263,37386
37387,570.17,700,37387
37388,699.92,554,37388
37389,836.87,222,37389
37390,898.6,535,37390
37391,488.05,348,37391
37392,256.38,587,37392
37393,727.74,200,37393
37394,282.53,357,37394
37395,261.67,776,37395
37396,392.44,235,37396
37397,201.51,371,37397
37398,576.47,46,37398
37399,71.46,811,37399
37400,686.21,807,37400
37401,455.31,203,37401
37402,965.45,752,37402
37403,814.14,921,37403
37404,606.36,574,37404
37405,457.07,236,37405
37406,456.05,865,37406
37407,160.87,522,37407
37408,275.11,797,37408
37409,888.15,508,37409
37410,508.68,932,37410
37411,737.91,282,37411
37412,661.76,518,37412
37413,167.45,910,37413
37414,269.45,470,37414
37415,104.39,118,37415
37416,238.63,124,37416
37417,831.62,54,37417
37418,671.98,367,37418
37419,470.06,382,37419
37420,950.25,27,37420
37421,263.33,67,37421
37422,702.67,412,37422
37423,115.3,132,37423
37424,194.76,613,37424
37425,144.83,731,37425
37426,740.79,792,37426
37427,136.26,592,37427
37428,771.4,399,37428
37429,894.75,497,37429
37430,340.73,607,37430
37431,27.31,156,37431
37432,181.72,377,37432
37433,672.51,928,37433
37434,969.06,726,37434
37435,559.38,859,37435
37436,934.24,606,37436
37437,762.33,212,37437
37438,241.32,688,37438
37439,474.96,890,37439
37440,608.69,214,37440
37441,634.84,441,37441
37442,59.75,608,37442
37443,457.85,108,37443
37444,250.65,974,37444
37445,481.72,498,37445
37446,776.67,658,37446
37447,778.29,561,37447
37448,100.47,766,37448
37449,767.19,742,37449
37450,341.78,513,37450
37451,266.3,541,37451
37452,695,452,37452
37453,354.3,939,37453
37454,748.09,442,37454
37455,753.34,273,37455
37456,436.74,885,37456
37457,514.61,128,37457
37458,138.37,460,37458
37459,229.62,950,37459
37460,343.17,207,37460
37461,768.78,105,37461
37462,540.77,781,37462
37463,731.56,964,37463
37464,782.61,702,37464
37465,120.8,484,37465
37466,119.7,353,37466
37467,92.62,160,37467
37468,326.61,753,37468
37469,224.26,285,37469
37470,478.07,162,37470
37471,609.24,300,37471
37472,49.15,76,37472
37473,938.96,810,37473
37474,174.99,641,37474
37475,475.42,38,37475
37476,511.73,578,37476
37477,88.62,289,37477
37478,423.86,756,37478
37479,606.07,300,37479
37480,965.62,889,37480
37481,193.55,494,37481
37482,263.91,539,37482
37483,738.84,594,37483
37484,624.93,448,37484
37485,31.68,629,37485
37486,753.29,980,37486
37487,710.58,898,37487
37488,897.27,431,37488
37489,794.99,648,37489
37490,181.19,661,37490
37491,674.28,25,37491
37492,936.57,109,37492
37493,524.62,592,37493
37494,622.37,423,37494
37495,578.33,734,37495
37496,771.57,826,37496
37497,429.89,259,37497
37498,62.71,97,37498
37499,652.69,387,37499
37500,431.14,238,37500
37501,84.9,653,37501
37502,988.23,283,37502
37503,229.69,954,37503
37504,566.14,810,37504
37505,351.71,527,37505
37506,234.37,576,37506
37507,463.19,236,37507
37508,150.91,591,37508
37509,174.64,282,37509
37510,790.38,347,37510
37511,549.48,932,37511
37512,8.02,916,37512
37513,404.57,846,37513
37514,649.96,193,37514
37515,21.85,679,37515
37516,666.96,539,37516
37517,18.87,151,37517
37518,68.89,641,37518
37519,281.52,751,37519
37520,836.77,563,37520
37521,847.96,495,37521
37522,62.89,727,37522
37523,705.88,465,37523
37524,373.74,27,37524
37525,461.51,194,37525
37526,170.27,323,37526
37527,79.97,310,37527
37528,854.82,239,37528
37529,45.4,736,37529
37530,97.39,270,37530
37531,88.86,509,37531
37532,963.31,972,37532
37533,382.06,545,37533
37534,630.76,719,37534
37535,411.38,217,37535
37536,136.37,256,37536
37537,224.9,113,37537
37538,616.41,70,37538
37539,953.68,915,37539
37540,843.21,610,37540
37541,890.6,894,37541
37542,262.78,792,37542
37543,96.37,430,37543
37544,765.69,693,37544
37545,56.52,105,37545
37546,123.18,934,37546
37547,163.79,571,37547
37548,576.94,981,37548
37549,436.45,287,37549
37550,266.35,935,37550
37551,436.89,671,37551
37552,942.43,249,37552
37553,298.41,505,37553
37554,121.18,383,37554
37555,555.92,222,37555
37556,765.62,870,37556
37557,598.49,457,37557
37558,686.74,896,37558
37559,1000.85,392,37559
37560,695.44,838,37560
37561,299.73,85,37561
37562,966.15,191,37562
37563,622.14,874,37563
37564,574.67,171,37564
37565,37.6,243,37565
37566,385.01,123,37566
37567,466.42,12,37567
37568,879,918,37568
37569,136.08,68,37569
37570,743.56,479,37570
37571,852.68,744,37571
37572,250.52,386,37572
37573,597.02,630,37573
37574,930.69,355,37574
37575,74.6,697,37575
37576,903.35,314,37576
37577,933.33,839,37577
37578,827.23,27,37578
37579,191.63,899,37579
37580,549.97,471,37580
37581,398.35,55,37581
37582,383.25,542,37582
37583,372.9,183,37583
37584,608.36,108,37584
37585,745.38,45,37585
37586,197.02,549,37586
37587,78.34,502,37587
37588,678.58,256,37588
37589,211.71,450,37589
37590,91.56,484,37590
37591,13.06,583,37591
37592,67.01,877,37592
37593,323.17,474,37593
37594,860.06,890,37594
37595,27.07,460,37595
37596,576.84,931,37596
37597,928.96,880,37597
37598,385.93,313,37598
37599,286.59,367,37599
37600,476.39,548,37600
37601,151.18,262,37601
37602,940.71,462,37602
37603,952.3,95,37603
37604,381.73,850,37604
37605,999.73,914,37605
37606,578.66,43,37606
37607,315.7,261,37607
37608,739.58,176,37608
37609,290.75,613,37609
37610,887.4,415,37610
37611,560.92,637,37611
37612,545.77,870,37612
37613,15.1,102,37613
37614,364.67,921,37614
37615,319.13,975,37615
37616,107.94,202,37616
37617,656.25,149,37617
37618,274.65,88,37618
37619,684.26,762,37619
37620,373.6,447,37620
37621,877.01,670,37621
37622,530.74,99,37622
37623,800.5,229,37623
37624,268.82,801,37624
37625,259.26,390,37625
37626,980.94,927,37626
37627,265.58,765,37627
37628,680.91,597,37628
37629,885.87,320,37629
37630,787.27,550,37630
37631,407.21,776,37631
37632,119.78,532,37632
37633,680.77,116,37633
37634,422.28,240,37634
37635,482.72,280,37635
37636,321.15,954,37636
37637,266.59,28,37637
37638,913.89,563,37638
37639,916.6,8,37639
37640,373.17,963,37640
37641,274.69,218,37641
37642,472.48,96,37642
37643,799.35,445,37643
37644,663.7,75,37644
37645,246.51,347,37645
37646,129.69,480,37646
37647,690.61,279,37647
37648,276.66,673,37648
37649,551.99,947,37649
37650,695.16,240,37650
37651,642.99,76,37651
37652,995.41,494,37652
37653,243.87,549,37653
37654,223.94,156,37654
37655,944.67,444,37655
37656,572.42,937,37656
37657,934.66,514,37657
37658,897.17,582,37658
37659,942.57,680,37659
37660,728.46,271,37660
37661,782.36,937,37661
37662,401.44,576,37662
37663,935.19,854,37663
37664,432.38,946,37664
37665,493.44,622,37665
37666,627.58,995,37666
37667,197.02,582,37667
37668,852.41,909,37668
37669,669.3,209,37669
37670,865.23,587,37670
37671,687.94,651,37671
37672,354.43,582,37672
37673,598.57,823,37673
37674,223.55,157,37674
37675,547.11,615,37675
37676,303.64,317,37676
37677,714.37,639,37677
37678,937.24,969,37678
37679,765.13,921,37679
37680,982.28,215,37680
37681,770.02,137,37681
37682,192.94,498,37682
37683,932.58,129,37683
37684,982.72,692,37684
37685,724.56,281,37685
37686,732.86,520,37686
37687,53.73,918,37687
37688,822,783,37688
37689,883.15,74,37689
37690,707.34,823,37690
37691,904.87,959,37691
37692,393.75,465,37692
37693,556.65,298,37693
37694,745.69,507,37694
37695,186.1,70,37695
37696,9.38,84,37696
37697,489.23,381,37697
37698,63.99,757,37698
37699,914.53,569,37699
37700,782.27,6,37700
37701,448.28,840,37701
37702,21.72,974,37702
37703,368.45,156,37703
37704,129.65,837,37704
37705,388.99,182,37705
37706,778.02,374,37706
37707,397.83,843,37707
37708,775.43,978,37708
37709,362.39,872,37709
37710,568.42,773,37710
37711,962.17,334,37711
37712,246.75,398,37712
37713,58.14,471,37713
37714,84.64,915,37714
37715,903.82,667,37715
37716,287.83,516,37716
37717,159.19,696,37717
37718,775.68,707,37718
37719,224.3,898,37719
37720,456.34,730,37720
37721,247.18,950,37721
37722,717.49,483,37722
37723,302.86,10,37723
37724,209.68,971,37724
37725,150.17,634,37725
37726,709.63,131,37726
37727,748.12,824,37727
37728,672.67,6,37728
37729,970.21,142,37729
37730,925.53,588,37730
37731,415.91,282,37731
37732,452.73,434,37732
37733,634.66,547,37733
37734,948.89,683,37734
37735,813.44,616,37735
37736,854.84,643,37736
37737,703.66,966,37737
37738,646,187,37738
37739,642.02,311,37739
37740,501.57,365,37740
37741,504.54,624,37741
37742,39.76,636,37742
37743,358.15,179,37743
37744,721.59,868,37744
37745,832.77,596,37745
37746,848.74,379,37746
37747,941.55,457,37747
37748,746.45,289,37748
37749,544.9,829,37749
37750,766.75,537,37750
37751,935.73,830,37751
37752,659.17,448,37752
37753,605.19,972,37753
37754,80.57,231,37754
37755,492.99,997,37755
37756,527.47,782,37756
37757,83.28,900,37757
37758,579.39,494,37758
37759,817.61,266,37759
37760,142.56,627,37760
37761,641.23,332,37761
37762,598.67,55,37762
37763,892.5,6,37763
37764,821.79,306,37764
37765,730.68,679,37765
37766,201.23,926,37766
37767,405.66,170,37767
37768,438.03,305,37768
37769,312.92,160,37769
37770,114.47,130,37770
37771,667.01,525,37771
37772,204.9,139,37772
37773,958.99,40,37773
37774,592.3,893,37774
37775,502.1,260,37775
37776,588.52,644,37776
37777,401.45,950,37777
37778,661.44,715,37778
37779,401.96,201,37779
37780,149.85,453,37780
37781,503.24,500,37781
37782,818.55,10,37782
37783,489.07,440,37783
37784,158.14,370,37784
37785,270.31,107,37785
37786,274.58,688,37786
37787,109.28,4,37787
37788,805.21,272,37788
37789,937.95,820,37789
37790,2.37,869,37790
37791,762.49,103,37791
37792,996.72,819,37792
37793,638.42,408,37793
37794,90.56,95,37794
37795,776.86,657,37795
37796,221.74,829,37796
37797,927.83,681,37797
37798,488.89,708,37798
37799,487.55,501,37799
37800,444.39,123,37800
37801,400.28,328,37801
37802,166.76,582,37802
37803,995.34,43,37803
37804,992.68,744,37804
37805,845.9,323,37805
37806,399.43,439,37806
37807,885.82,178,37807
37808,895.31,614,37808
37809,286.08,149,37809
37810,551.91,372,37810
37811,936.03,234,37811
37812,478.96,183,37812
37813,226.64,177,37813
37814,601.44,964,37814
37815,658.73,679,37815
37816,26.43,804,37816
37817,482.73,240,37817
37818,676.69,207,37818
37819,261.79,478,37819
37820,494.58,427,37820
37821,646.33,746,37821
37822,452.52,318,37822
37823,637,211,37823
37824,219,963,37824
37825,343.38,676,37825
37826,179.43,916,37826
37827,291.23,702,37827
37828,281.86,522,37828
37829,325.47,596,37829
37830,905.31,676,37830
37831,55.71,473,37831
37832,981.49,11,37832
37833,489.04,429,37833
37834,278.79,797,37834
37835,662.1,463,37835
37836,517.49,749,37836
37837,279.22,888,37837
37838,377.32,988,37838
37839,423.42,876,37839
37840,209.02,95,37840
37841,381.83,262,37841
37842,504.7,338,37842
37843,17.75,66,37843
37844,298.49,9,37844
37845,561.19,716,37845
37846,281.61,486,37846
37847,239.54,950,37847
37848,423.52,312,37848
37849,844.08,526,37849
37850,309.01,208,37850
37851,751.52,724,37851
37852,901.2,144,37852
37853,431.31,135,37853
37854,207.1,718,37854
37855,595.47,455,37855
37856,84.81,47,37856
37857,418.67,267,37857
37858,540.03,528,37858
37859,420.2,163,37859
37860,116.24,167,37860
37861,450.23,258,37861
37862,304.38,863,37862
37863,465.96,468,37863
37864,590.68,129,37864
37865,933.83,384,37865
37866,884.41,659,37866
37867,407.72,532,37867
37868,650.56,710,37868
37869,934.25,910,37869
37870,558.51,988,37870
37871,920.86,347,37871
37872,25.91,58,37872
37873,6.74,412,37873
37874,584.83,710,37874
37875,831.33,515,37875
37876,804.43,822,37876
37877,889.31,665,37877
37878,867.03,664,37878
37879,754.51,341,37879
37880,424.72,112,37880
37881,803.08,494,37881
37882,207.52,69,37882
37883,483.23,177,37883
37884,633.2,253,37884
37885,946.58,96,37885
37886,968.04,697,37886
37887,726.37,234,37887
37888,824.28,998,37888
37889,352.85,252,37889
37890,381.89,840,37890
37891,50.63,659,37891
37892,353.51,89,37892
37893,144.43,242,37893
37894,910.37,458,37894
37895,488.43,770,37895
37896,968.4,606,37896
37897,474.59,428,37897
37898,651.58,133,37898
37899,23.62,758,37899
37900,394.5,458,37900
37901,336.31,424,37901
37902,317.11,778,37902
37903,202.56,490,37903
37904,886.34,897,37904
37905,417.21,523,37905
37906,345.94,966,37906
37907,550.49,569,37907
37908,617.35,504,37908
37909,786.41,751,37909
37910,952.28,71,37910
37911,720.36,529,37911
37912,179.72,45,37912
37913,289.79,333,37913
37914,819.65,572,37914
37915,128.6,280,37915
37916,73.68,798,37916
37917,788.74,944,37917
37918,709.34,554,37918
37919,904.54,898,37919
37920,254.9,376,37920
37921,859.43,133,37921
37922,630.2,817,37922
37923,899.63,734,37923
37924,850.68,630,37924
37925,150.58,907,37925
37926,233.19,297,37926
37927,309.4,465,37927
37928,257.27,806,37928
37929,110.88,245,37929
37930,329.12,27,37930
37931,582.24,6,37931
37932,460.76,403,37932
37933,552.41,133,37933
37934,996.22,934,37934
37935,504.27,994,37935
37936,861.32,230,37936
37937,56.93,2,37937
37938,740.76,198,37938
37939,859.09,7,37939
37940,860.79,157,37940
37941,532.76,590,37941
37942,259.21,504,37942
37943,266.3,342,37943
37944,575.95,73,37944
37945,76.36,208,37945
37946,520.03,355,37946
37947,213.19,743,37947
37948,951.65,481,37948
37949,246.31,926,37949
37950,987.95,912,37950
37951,22.42,85,37951
37952,970.53,214,37952
37953,134.91,623,37953
37954,885.6,719,37954
37955,494.59,249,37955
37956,453.96,147,37956
37957,523.64,808,37957
37958,688.31,459,37958
37959,535.38,357,37959
37960,5.75,81,37960
37961,191.84,653,37961
37962,712.52,29,37962
37963,124.11,537,37963
37964,411.71,970,37964
37965,102.95,537,37965
37966,339.96,234,37966
37967,993.18,662,37967
37968,902.87,614,37968
37969,679.54,937,37969
37970,949.19,373,37970
37971,845.95,691,37971
37972,409.11,129,37972
37973,636.81,978,37973
37974,264.66,505,37974
37975,560.54,733,37975
37976,333.56,16,37976
37977,563.57,722,37977
37978,901.91,528,37978
37979,182.58,165,37979
37980,282.08,931,37980
37981,955.07,345,37981
37982,362.96,88,37982
37983,981.45,390,37983
37984,703.65,746,37984
37985,671.3,788,37985
37986,229.1,899,37986
37987,406.51,762,37987
37988,117.75,259,37988
37989,515.23,325,37989
37990,692.49,733,37990
37991,400.96,589,37991
37992,605.02,624,37992
37993,339.05,822,37993
37994,19.47,721,37994
37995,170.39,970,37995
37996,228.18,604,37996
37997,953.68,548,37997
37998,709.69,319,37998
37999,855.81,575,37999
38000,494.95,40,38000
38001,387.81,730,38001
38002,552.36,909,38002
38003,399.13,958,38003
38004,114.26,196,38004
38005,832.36,888,38005
38006,257.73,217,38006
38007,665.54,606,38007
38008,864.07,806,38008
38009,93.47,399,38009
38010,653.43,960,38010
38011,106.37,936,38011
38012,580.93,505,38012
38013,111.46,132,38013
38014,665.55,144,38014
38015,789.95,628,38015
38016,115.62,439,38016
38017,736.48,305,38017
38018,798.11,373,38018
38019,359.27,146,38019
38020,545.56,721,38020
38021,866.16,206,38021
38022,631.31,762,38022
38023,764.36,68,38023
38024,287.17,778,38024
38025,251.35,861,38025
38026,260.53,342,38026
38027,376.59,956,38027
38028,63.21,886,38028
38029,726,391,38029
38030,816.56,393,38030
38031,230.13,848,38031
38032,381.82,880,38032
38033,731.55,959,38033
38034,786.38,1000,38034
38035,333.86,299,38035
38036,371.98,414,38036
38037,558.31,78,38037
38038,22.68,451,38038
38039,543.41,533,38039
